influent_concentration_enm,concentration_nom,n_dl,n_asp,n_att,n_g,n_Pe,n_Lo,n_por,m_inf,n_z1,n_z2,n_asp_c,collector_coating=FeOOH,collector_coating=IronOxide,collector_coating=None,enm_id=Ag,enm_id=C60,enm_id=CeO2,enm_id=CuO,enm_id=Fe,enm_id=MWCNT,enm_id=QD,enm_id=TiO2,enm_id=ZnO,enm_id=nBiochar,enm_id=nHAP,nom_id=Alg,nom_id=Citric,nom_id=FA,nom_id=Formic,nom_id=HA,nom_id=None,nom_id=Oxalic,nom_id=SRHA,nom_id=TRIZMA
5.0,1.0,103.446404623,0.00056862745098,0.0234695678083,2554012.02434,28032.9801917,0.0623520782839,33.6391419474,12.6669015793,21.2901292598,0.875048583711,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,269.997328717,0.000856862745098,0.0467118139819,5799490.15785,42242.8011854,0.281799003153,33.6391419474,12.6669015793,22.9363505061,0.572972438675,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,192.766971533,0.000611764705882,0.0202764490126,2956215.77285,30159.6200683,0.0623520782839,33.6391419474,12.6669015793,17.3330408283,0.694941634241,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,197.709714392,0.000627450980392,0.0192752993426,3109760.18183,30932.9436598,0.0623520782839,33.6391419474,12.6669015793,16.6168229106,0.543915810858,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,364.517686531,0.000896078431373,0.0427127178216,6342483.4396,44176.1101642,0.281799003153,33.6391419474,12.6669015793,18.0080251142,0.576038180921,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,243.277668254,0.000598039215686,0.0212178516816,2825053.13393,29482.9619257,0.0623520782839,33.6391419474,12.6669015793,13.69206682,0.803518976858,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,249.658721847,0.000613725490196,0.0201470940061,2975196.24271,30256.2855172,0.0623520782839,33.6391419474,12.6669015793,12.6500340375,0.635648383387,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,571.906934356,0.000994117647059,0.0347035328063,7806257.27519,49009.382611,0.281799003153,33.6391419474,12.6669015793,13.7218670089,0.532251365771,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,375.631181737,0.000652941176471,0.0177996974694,3367560.51566,32189.594496,0.0623520782839,33.6391419474,12.6669015793,9.25675429278,0.602818128091,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,362.094922935,0.000629411764706,0.0191553910839,3129226.55172,31029.6091087,0.0623520782839,33.6391419474,12.6669015793,8.87633983053,0.590051672517,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,1200.6746197,0.0011431372549,0.0262453577619,10322004.6723,56355.9567302,0.281799003153,33.6391419474,12.6669015793,52.1565733514,0.569699898516,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,615.783381285,0.000586274509804,0.0220779482632,2714996.7775,28902.9692321,0.0623520782839,33.6391419474,12.6669015793,29.148453196,0.740644817952,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,656.972905116,0.000625490196078,0.0193963370317,3090354.54945,30836.2782109,0.0623520782839,33.6391419474,12.6669015793,30.62217303,0.716209125895,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,252.038995874,0.000758823529412,0.0595617811718,4548297.58469,37409.5287386,0.281799003153,33.6391419474,12.6669015793,54.0948439277,0.787142011002,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,186.912640351,0.000562745098039,0.0239627851823,2501443.71501,27742.9838449,0.0623520782839,33.6391419474,12.6669015793,50.9926989155,0.962313459166,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,194.727803014,0.000586274509804,0.0220779482632,2714996.7775,28902.9692321,0.0623520782839,33.6391419474,12.6669015793,51.4650074171,0.949765025909,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,1756.2611144,0.00118235294118,0.0245332442385,11042351.4644,58289.2657089,0.281799003153,33.6391419474,12.6669015793,50.4470202728,0.476768522394,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,914.537296719,0.00061568627451,0.0200189729064,2994237.45008,30352.9509662,0.0623520782839,33.6391419474,12.6669015793,27.7598194748,0.62809735487,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,934.92507085,0.000629411764706,0.0191553910839,3129226.55172,31029.6091087,0.0623520782839,33.6391419474,12.6669015793,27.9234755976,0.590386115929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,703.378207509,0.000947058823529,0.0382380155272,7084695.733,46689.4118365,0.281799003153,33.6391419474,12.6669015793,54.3950515723,0.656556330796,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,1.0,420.861908841,0.000566666666667,0.0236322679647,2536428.51706,27936.3147428,0.0623520782839,33.6391419474,12.6669015793,36.113770153,0.813894270689,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,439.793413391,0.000592156862745,0.0216414921788,2769751.63695,29192.9655789,0.0623520782839,33.6391419474,12.6669015793,36.4339290389,0.770356566923,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62,1.0,0.0355475273533,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,21.9266053326,0.142034951766,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.65,1.0,649.461992844,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,19.5882556885,0.993590592473,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.57,1.0,0.0885835608308,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,17.9354301438,0.589364679339,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.32,10.0,0.0398692015873,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,13.9183773113,0.938380896913,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.57,1.0,0.0366558861974,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,11.1363230928,0.992866501674,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.41,1.0,0.0328445366205,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,9.63284651929,0.955830376798,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.2,5.0,0.0328445366205,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,12.2607528852,0.955232090721,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.45,1.0,0.0294733413996,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,10.2528101167,0.97646441199,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.98,1.0,0.0307783041884,0.001171875,0.0505252344015,1669717.23154,41029.0854794,0.40488362522,29.91460245,2.09936929076,10.8205696664,0.988397180803,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.035,0.0,0.0431799752206,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,6.78598578522,-0.833256351039,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.19,1.0,0.0371900135738,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,5.43812915365,0.979250481274,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.61,1.0,0.0417823044004,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,5.85187055025,0.99305830807,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.17,1.0,0.0370187381328,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,5.44358301751,0.990787231102,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.405,1.0,0.0396620050921,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,4.6491055039,0.944169897185,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.61,0.768496,0.0381810988616,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,7.25555092633,0.560391565614,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.66,0.7202792,0.0455265089085,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,6.66480970649,-0.626005248455,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.33,0.7364064,0.0424643753218,0.00056640625,1.13257312168,626297.301743,7157.29602252,0.765230051666,29.91460245,2.79915905435,7.42208183846,-0.850739461304,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,55.338244069,0.000791666666667,0.135944575075,68060.2332071,22120.925756,0.396785952716,28.248438455,2.51924314891,25.1891555497,0.178053155063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.0,55.338244069,0.000542857142857,0.133135802863,66654.0300416,32940.2674319,0.396785952716,29.91460245,3.35899086522,25.1891555497,0.178053155063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,0.0,55.338244069,0.000542857142857,0.116313589505,58232.0406862,37704.3556969,0.396785952716,43.072155102,2.41745554694,25.1891555497,0.178053155063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,0.0,55.338244069,0.000542857142857,0.126348487423,63255.9814513,34709.7859304,0.396785952716,31.7072905902,3.28265016374,25.1891555497,0.178053155063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,13.1355516185,7.42998352554e-05,2.40263272829,3818.65746434,13336.206129,0.396785952716,26.6975437361,3.74578375273,5.97911008049,0.178053155063,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,25.5167511626,7.42998352554e-05,1.18195448868,100712.817477,6556.03410545,0.0959574191771,38.9324258825,2.70062865564,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,25.5167511626,7.42998352554e-05,1.18195448868,100712.817477,6556.03410545,0.0959574191771,34.6616324643,2.70347870849,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,25.5167511626,7.42998352554e-05,1.18195448868,100712.817477,6556.03410545,0.0959574191771,31.8939917876,2.69642991705,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,25.5167511626,7.42998352554e-05,1.18195448868,100712.817477,6556.03410545,0.0959574191771,34.0434335061,2.70174831926,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,43.1187218868,7.94069192751e-05,1.03480796195,115033.872044,7006.67059607,0.0959574191771,40.9342259669,2.69543748793,3.25642498543,0.265885115873,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,76.7931583811,0.0001,0.652493899975,182435.370951,8823.75321953,0.0959574191771,37.283851866,2.69709153647,4.02603735446,0.115346132913,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,25.5167511626,7.42998352554e-05,27.6577350351,2356679.92897,280.172397669,0.0959574191771,32.2716191467,2.69472497472,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,25.5167511626,7.42998352554e-05,5.93513627363,505725.306646,1305.60337314,0.0959574191771,39.6678707703,2.70017061143,3.22753980492,0.561527935939,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,76.7931583811,0.0001,0.652493899975,182435.370951,8823.75321953,0.0959574191771,35.5085180534,2.69833843459,4.02603735446,0.115346132913,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,76.7931583811,0.0001,0.652493899975,182435.370951,8823.75321953,0.0959574191771,32.0820967666,2.70103580604,4.02603735446,0.115346132913,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,76.7931583811,0.0001,0.652493899975,182435.370951,8823.75321953,0.0959574191771,37.283851866,2.69709153647,4.02603735446,0.115346132913,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.1,0.0,112.525596988,0.000716363636364,0.542806810944,2881157.45953,5666.4352385,0.367229448075,41.1937845266,4.27428406736,8.83282672999,-0.999517881765,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.9,0.0,1250.91907312,0.00796363636364,0.00439227487457,356059658.627,62992.3511285,0.367229448075,41.1937845266,4.27428406736,107.370204927,-0.540005731796,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.2,0.0,353.570276831,0.00225090909091,0.0549789501696,28445648.5184,17804.6873738,0.367229448075,41.1937845266,4.27428406736,53.731531425,0.880563600549,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.5,0.0,53.9779241327,0.000551546391753,1.40446653337,126214.867815,6585.78146148,0.850255612962,28.248438455,2.91845412386,4.62224798048,0.99871897518,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.5,0.0,69.6852004097,0.000551546391753,1.40446653337,126214.867815,6585.78146148,0.850255612962,28.248438455,2.91845412386,3.9480159517,0.998101822017,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.5,0.0,98.549755516,0.000551546391753,1.40446653337,126214.867815,6585.78146148,0.850255612962,28.248438455,2.91845412386,2.85115724608,0.979718986274,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.5,0.0,98.549755516,0.000551546391753,0.934301771129,83962.6803061,9899.91664855,0.850255612962,28.248438455,2.91845412386,2.85115724608,0.979718986274,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.44,0.0,126.589841376,0.000263888888889,1.91170132047,76915.4280547,2268.09491928,0.190700187479,43.072155102,2.09848571783,7.38508829932,0.731047408244,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.34,0.0,126.589841376,0.000263888888889,1.91170132047,76915.4280547,2268.09491928,0.190700187479,43.072155102,2.09848571783,7.38508829932,0.731047408244,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.34,0.0,126.589841376,0.000263888888889,1.91170132047,76915.4280547,2268.09491928,0.190700187479,43.072155102,2.09848571783,7.38508829932,0.731047408244,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.25,0.0,126.589841376,0.000263888888889,1.96009882226,78862.6540814,2212.0925756,0.190700187479,45.9547236374,3.10575886238,3.02124062745,0.974707893503,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.34,0.0,126.589841376,0.000263888888889,1.96009882226,78862.6540814,2212.0925756,0.190700187479,45.9547236374,2.04326240946,3.02124062745,0.974707893503,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,0.0331729402587,0.000166666666667,0.710681291073,80416.9442658,20509.6302534,0.40488362522,37.9790961239,4.14124743596,19.7687109225,0.92263011254,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,23.9393075878,0.00017,0.683084670389,83665.7888142,20919.8228585,0.40488362522,37.9790961239,4.14124743596,13.8468065347,0.795918497334,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,80.1558397957,0.00018,0.609294659699,93798.3237917,22150.4006737,0.40488362522,37.9790961239,4.14124743596,8.18507587992,0.899189960068,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,197.489211876,0.000198333333333,0.501858125184,113878.434775,24406.4600016,0.40488362522,37.9790961239,4.14124743596,4.11779457383,0.98572667613,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,312.149795018,0.000221666666667,0.40176453789,142249.532712,27277.808237,0.40488362522,37.9790961239,4.14124743596,2.90401433074,0.978130661624,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
